,trace,input_x_seq_len,pred_y,true_y,is_correct
82,82,5,4,4,True
83,83,6,4,4,True
84,84,6,4,4,True
85,85,5,4,4,True
86,86,5,4,4,True
87,87,5,4,4,True
88,88,4,4,4,True
89,89,5,4,4,True
90,90,5,4,4,True
91,91,12,4,4,True
92,92,5,4,4,True
93,93,5,4,4,True
94,94,5,4,4,True
95,95,5,4,4,True
96,96,5,4,4,True
97,97,6,4,4,True
98,98,4,4,4,True
99,99,6,4,4,True
100,100,6,4,4,True
101,101,4,4,4,True
102,102,4,4,4,True
103,103,5,8,8,True
104,104,3,8,8,True
105,105,5,4,4,True
106,106,5,4,4,True
107,107,5,4,4,True
108,108,5,4,4,True
109,109,6,4,4,True
110,110,5,4,4,True
111,111,5,4,4,True
112,112,8,4,4,True
113,113,6,8,8,True
114,114,1,9,9,True
115,115,5,4,4,True
116,116,6,4,4,True
117,117,5,4,4,True
118,118,7,4,4,True
119,119,5,4,4,True
120,120,6,4,4,True
121,121,2,6,14,False
122,122,6,4,4,True
123,123,6,4,4,True
124,124,5,4,4,True
125,125,6,4,4,True
126,126,5,4,4,True
127,127,5,4,4,True
128,128,6,4,4,True
129,129,5,4,4,True
130,130,5,4,4,True
131,131,6,4,4,True
132,132,5,4,4,True
133,133,5,4,4,True
134,134,6,4,4,True
135,135,5,4,4,True
136,136,4,4,4,True
137,137,6,4,4,True
138,138,5,4,4,True
139,139,5,4,4,True
140,140,9,4,4,True
141,141,4,4,4,True
142,142,4,4,4,True
143,143,5,4,4,True
144,144,6,4,4,True
145,145,5,4,4,True
146,146,6,4,4,True
147,147,5,4,4,True
148,148,5,4,4,True
149,149,5,4,4,True
150,150,5,4,4,True
151,151,5,4,4,True
152,152,5,4,4,True
153,153,8,4,4,True
154,154,4,4,4,True
155,155,1,9,9,True
156,156,11,4,4,True
157,157,9,4,4,True
158,158,5,4,4,True
159,159,5,4,4,True
160,160,9,4,4,True
161,161,5,4,4,True
162,162,6,4,4,True
163,163,4,4,4,True
164,164,5,4,4,True
165,165,5,4,4,True
166,166,4,4,4,True
167,167,5,4,4,True
168,168,5,4,4,True
169,169,5,4,4,True
170,170,5,4,4,True
171,171,6,4,4,True
172,172,5,4,4,True
173,173,5,4,4,True
174,174,6,4,4,True
175,175,5,4,4,True
176,176,5,4,4,True
177,177,4,4,4,True
178,178,4,4,4,True
179,179,6,4,4,True
180,180,5,4,4,True
181,181,5,4,4,True
182,182,8,4,4,True
183,183,6,4,4,True
184,184,6,4,4,True
185,185,6,4,4,True
186,186,4,4,4,True
187,187,4,4,4,True
188,188,4,4,4,True
189,189,6,4,4,True
190,190,4,4,4,True
191,191,5,4,4,True
192,192,8,4,4,True
193,193,5,4,4,True
194,194,5,4,4,True
195,195,5,4,4,True
196,196,6,4,4,True
197,197,4,4,4,True
198,198,6,4,4,True
199,199,5,4,4,True
200,200,5,4,4,True
201,201,4,4,4,True
202,202,6,4,4,True
203,203,5,4,4,True
204,204,5,4,4,True
205,205,5,4,4,True
206,206,1,9,9,True
207,207,5,4,4,True
208,208,5,4,4,True
209,209,6,4,4,True
210,210,6,4,4,True
211,211,5,4,4,True
212,212,6,4,4,True
213,213,5,4,4,True
214,214,3,8,8,True
215,215,5,4,4,True
216,216,6,4,4,True
217,217,9,4,4,True
218,218,5,4,4,True
219,219,5,4,4,True
220,220,5,4,4,True
221,221,7,4,4,True
222,222,5,4,4,True
223,223,7,4,4,True
224,224,5,4,4,True
225,225,5,4,4,True
226,226,4,4,4,True
227,227,6,4,4,True
228,228,9,4,4,True
229,229,5,4,4,True
230,230,9,4,4,True
231,231,4,4,4,True
232,232,5,4,4,True
233,233,5,4,4,True
234,234,5,4,4,True
235,235,4,4,4,True
236,236,5,4,4,True
237,237,4,4,4,True
238,238,5,4,4,True
239,239,5,4,4,True
240,240,4,4,4,True
241,241,4,4,4,True
242,242,6,4,4,True
243,243,6,4,4,True
244,244,6,4,4,True
245,245,5,4,4,True
246,246,5,4,4,True
247,247,8,4,4,True
248,248,4,4,4,True
249,249,5,4,4,True
250,250,5,4,4,True
251,251,6,4,4,True
252,252,5,4,4,True
253,253,5,4,4,True
254,254,11,4,4,True
255,255,1,9,9,True
256,256,5,4,4,True
257,257,6,4,4,True
258,258,5,4,4,True
259,259,5,4,4,True
260,260,6,4,4,True
261,261,8,4,4,True
262,262,6,4,4,True
263,263,8,4,4,True
264,264,5,4,4,True
265,265,6,4,4,True
266,266,6,4,4,True
267,267,5,4,4,True
268,268,4,4,4,True
269,269,5,4,4,True
270,270,5,4,4,True
271,271,5,4,4,True
272,272,6,4,4,True
273,273,6,4,4,True
274,274,4,4,4,True
275,275,4,4,4,True
276,276,6,4,4,True
277,277,4,4,4,True
278,278,6,4,4,True
279,279,5,4,4,True
280,280,4,4,4,True
281,281,5,4,4,True
282,282,4,4,4,True
283,283,5,4,4,True
284,284,6,4,4,True
285,285,4,4,4,True
286,286,5,4,4,True
287,287,8,4,4,True
288,288,6,4,4,True
289,289,5,4,4,True
290,290,8,4,4,True
291,291,3,6,6,True
292,292,10,4,4,True
293,293,5,4,4,True
294,294,6,4,4,True
295,295,6,4,4,True
296,296,5,4,4,True
297,297,6,4,4,True
298,298,6,4,4,True
299,299,5,4,4,True
300,300,4,4,4,True
301,301,4,4,4,True
302,302,6,4,4,True
303,303,5,4,4,True
304,304,5,4,4,True
305,305,9,4,4,True
306,306,6,4,4,True
307,307,5,4,4,True
308,308,5,4,4,True
309,309,5,4,4,True
310,310,5,4,4,True
311,311,6,4,4,True
312,312,4,4,4,True
313,313,6,4,4,True
314,314,5,4,4,True
315,315,5,4,4,True
316,316,5,4,4,True
317,317,5,4,4,True
318,318,5,4,4,True
319,319,5,4,4,True
320,320,5,4,4,True
321,321,9,4,4,True
322,322,5,4,4,True
323,323,6,4,4,True
324,324,5,4,4,True
325,325,6,4,4,True
326,326,6,4,4,True
327,327,5,4,4,True
328,328,5,4,4,True
329,329,5,4,4,True
330,330,3,8,8,True
331,331,6,4,4,True
332,332,6,4,4,True
333,333,5,4,4,True
334,334,5,4,4,True
335,335,4,4,4,True
336,336,5,4,4,True
337,337,6,4,4,True
338,338,5,4,4,True
339,339,6,4,4,True
340,340,5,4,4,True
341,341,5,4,4,True
342,342,4,4,4,True
343,343,4,4,4,True
344,344,6,4,4,True
345,345,5,4,4,True
346,346,5,4,4,True
347,347,5,4,4,True
348,348,5,4,4,True
349,349,5,4,4,True
350,350,5,4,4,True
351,351,5,4,4,True
352,352,6,4,4,True
353,353,6,4,4,True
354,354,5,4,4,True
355,355,8,4,4,True
356,356,4,4,4,True
357,357,5,4,4,True
358,358,5,4,4,True
359,359,5,4,4,True
360,360,4,8,8,True
361,361,4,8,8,True
362,362,4,4,4,True
363,363,5,4,4,True
364,364,5,4,4,True
365,365,5,4,4,True
366,366,4,4,4,True
367,367,5,4,4,True
368,368,5,4,4,True
369,369,5,4,4,True
370,370,5,4,4,True
371,371,6,4,4,True
372,372,5,4,4,True
373,373,5,4,4,True
374,374,5,4,4,True
375,375,5,4,4,True
376,376,6,4,4,True
377,377,3,8,8,True
378,378,6,4,4,True
379,379,6,4,4,True
380,380,5,4,4,True
381,381,4,4,4,True
382,382,4,4,4,True
383,383,5,4,4,True
384,384,5,4,4,True
385,385,4,4,4,True
386,386,6,4,4,True
387,387,5,4,4,True
388,388,5,4,4,True
389,389,8,4,4,True
390,390,6,4,4,True
391,391,4,4,4,True
392,392,5,4,4,True
393,393,4,4,4,True
394,394,8,4,4,True
395,395,6,4,4,True
396,396,5,4,4,True
397,397,6,4,4,True
398,398,5,4,4,True
399,399,8,4,4,True
400,400,1,9,9,True
401,401,4,4,4,True
402,402,5,4,4,True
403,403,5,4,4,True
404,404,14,4,4,True
405,405,5,4,4,True
406,406,4,4,4,True
407,407,5,4,4,True
408,408,9,4,4,True
409,409,5,4,4,True
410,410,3,8,8,True
411,411,5,4,4,True
412,412,5,4,4,True
413,413,9,4,4,True
414,414,5,4,4,True
415,415,5,4,4,True
416,416,5,4,4,True
417,417,5,4,4,True
418,418,5,4,4,True
419,419,5,4,4,True
420,420,5,4,4,True
421,421,5,4,4,True
422,422,5,4,4,True
423,423,5,4,4,True
424,424,6,4,4,True
425,425,5,4,4,True
426,426,9,4,4,True
427,427,6,4,4,True
428,428,5,4,4,True
429,429,5,4,4,True
430,430,4,4,4,True
431,431,5,4,4,True
432,432,5,4,4,True
433,433,4,4,4,True
434,434,6,4,4,True
435,435,1,9,9,True
436,436,5,4,4,True
437,437,9,4,4,True
438,438,5,4,4,True
439,439,6,4,4,True
440,440,6,4,4,True
441,441,7,4,4,True
442,442,5,4,4,True
443,443,4,4,4,True
444,444,5,4,4,True
445,445,6,4,4,True
446,446,6,4,4,True
447,447,5,4,4,True
448,448,4,4,4,True
449,449,6,4,4,True
450,450,5,4,4,True
451,451,5,4,4,True
452,452,6,4,4,True
453,453,4,4,4,True
454,454,5,4,4,True
455,455,6,4,4,True
456,456,5,4,4,True
457,457,4,4,4,True
458,458,5,4,4,True
459,459,5,4,4,True
460,460,4,4,4,True
461,461,6,4,4,True
462,462,5,4,4,True
463,463,8,4,4,True
464,464,4,4,4,True
465,465,5,4,4,True
466,466,5,4,4,True
467,467,5,4,4,True
468,468,4,4,4,True
469,469,5,4,4,True
470,470,5,4,4,True
471,471,5,4,4,True
472,472,4,4,4,True
473,473,6,4,4,True
474,474,1,9,9,True
475,475,6,4,4,True
476,476,6,4,4,True
477,477,4,4,4,True
478,478,5,4,4,True
479,479,6,4,4,True
480,480,3,8,8,True
481,481,6,4,4,True
482,482,1,9,9,True
483,483,6,4,4,True
484,484,4,4,4,True
485,485,5,4,4,True
486,486,5,4,4,True
487,487,4,8,8,True
488,488,5,4,4,True
489,489,5,4,4,True
490,490,5,4,4,True
491,491,6,4,4,True
492,492,6,4,4,True
493,493,4,4,4,True
494,494,6,4,4,True
495,495,5,4,4,True
496,496,6,4,4,True
497,497,5,4,4,True
498,498,6,4,4,True
499,499,5,4,4,True
500,500,5,4,4,True
501,501,5,4,4,True
502,502,5,4,4,True
503,503,4,4,4,True
504,504,5,4,4,True
505,505,5,4,4,True
506,506,6,4,4,True
507,507,6,4,4,True
508,508,8,4,4,True
509,509,5,4,4,True
510,510,4,4,4,True
511,511,6,4,4,True
512,512,5,4,4,True
513,513,4,4,4,True
514,514,5,4,4,True
515,515,5,4,4,True
516,516,5,4,4,True
517,517,6,4,4,True
518,518,5,4,4,True
519,519,5,4,4,True
520,520,5,4,4,True
521,521,6,4,4,True
522,522,5,4,4,True
523,523,6,4,4,True
524,524,5,4,4,True
525,525,5,4,4,True
526,526,4,4,4,True
527,527,6,4,4,True
528,528,5,4,4,True
529,529,6,4,4,True
530,530,5,4,4,True
531,531,8,4,4,True
532,532,4,4,4,True
533,533,4,4,4,True
534,534,6,4,4,True
535,535,5,4,4,True
536,536,4,4,4,True
537,537,8,4,4,True
538,538,5,4,4,True
539,539,6,4,4,True
540,540,5,4,4,True
541,541,5,4,4,True
542,542,5,4,4,True
543,543,6,4,4,True
544,544,5,4,4,True
545,545,6,4,4,True
546,546,8,4,4,True
547,547,5,4,4,True
548,548,4,4,4,True
549,549,5,4,4,True
550,550,4,4,4,True
551,551,6,4,4,True
552,552,4,8,8,True
553,553,4,4,4,True
554,554,4,4,4,True
555,555,5,4,4,True
556,556,5,4,4,True
557,557,5,4,4,True
558,558,6,4,4,True
559,559,5,4,4,True
560,560,5,4,4,True
561,561,5,4,4,True
562,562,6,4,4,True
563,563,4,4,4,True
564,564,5,4,4,True
565,565,8,4,4,True
566,566,5,4,4,True
567,567,5,4,4,True
568,568,5,4,4,True
569,569,6,4,4,True
570,570,5,4,4,True
571,571,9,4,4,True
572,572,4,4,4,True
573,573,5,4,4,True
574,574,5,4,4,True
575,575,6,4,4,True
576,576,5,4,4,True
577,577,5,4,4,True
578,578,8,4,4,True
579,579,5,4,4,True
580,580,9,4,4,True
581,581,3,8,8,True
582,582,6,4,4,True
583,583,5,4,4,True
584,584,6,4,4,True
585,585,9,4,4,True
586,586,6,4,4,True
587,587,5,4,4,True
588,588,4,4,4,True
589,589,6,4,4,True
590,590,5,4,4,True
591,591,6,4,4,True
592,592,3,8,8,True
593,593,5,4,4,True
594,594,9,4,4,True
595,595,5,4,4,True
596,596,5,4,4,True
597,597,4,4,4,True
598,598,5,4,4,True
599,599,5,4,4,True
600,600,5,4,4,True
601,601,6,4,4,True
602,602,5,4,4,True
603,603,5,4,4,True
604,604,9,4,4,True
605,605,5,4,4,True
606,606,5,4,4,True
607,607,5,4,4,True
608,608,4,4,4,True
609,609,12,4,4,True
610,610,5,4,4,True
611,611,5,4,4,True
612,612,5,4,4,True
613,613,10,4,4,True
614,614,6,4,4,True
615,615,5,4,4,True
616,616,6,4,4,True
617,617,6,4,4,True
618,618,5,4,4,True
619,619,6,4,4,True
620,620,5,4,4,True
621,621,6,4,4,True
622,622,6,4,4,True
623,623,6,4,4,True
624,624,5,4,4,True
625,625,5,4,4,True
626,626,5,4,4,True
627,627,6,4,4,True
628,628,6,4,4,True
629,629,5,4,4,True
630,630,6,4,4,True
631,631,5,4,4,True
632,632,4,4,4,True
633,633,5,4,4,True
634,634,4,4,4,True
635,635,5,4,4,True
636,636,6,4,4,True
637,637,5,4,4,True
638,638,5,4,4,True
639,639,4,4,4,True
640,640,5,4,4,True
641,641,5,4,4,True
642,642,6,4,4,True
643,643,5,4,4,True
644,644,5,4,4,True
645,645,5,4,4,True
646,646,6,4,4,True
647,647,5,4,4,True
648,648,5,4,4,True
649,649,5,4,4,True
650,650,5,4,4,True
651,651,5,4,4,True
652,652,6,4,4,True
653,653,6,4,4,True
654,654,5,4,4,True
655,655,3,8,8,True
656,656,5,4,4,True
657,657,5,4,4,True
658,658,9,4,4,True
659,659,5,4,4,True
660,660,5,4,4,True
661,661,6,4,4,True
662,662,5,4,4,True
663,663,5,4,4,True
664,664,5,4,4,True
665,665,5,4,4,True
666,666,6,4,4,True
667,667,4,4,4,True
668,668,5,4,4,True
669,669,10,4,4,True
670,670,6,4,4,True
671,671,6,4,4,True
672,672,5,4,4,True
673,673,5,4,4,True
674,674,5,4,4,True
675,675,5,4,4,True
676,676,5,4,4,True
677,677,6,4,4,True
678,678,3,6,6,True
679,679,8,4,4,True
680,680,5,4,4,True
681,681,9,4,4,True
682,682,5,4,4,True
683,683,5,4,4,True
684,684,8,4,4,True
685,685,9,4,4,True
686,686,5,4,4,True
687,687,5,4,4,True
688,688,6,4,4,True
689,689,5,4,4,True
690,690,8,4,4,True
691,691,5,4,4,True
692,692,8,4,4,True
693,693,6,4,4,True
694,694,5,4,4,True
695,695,6,4,4,True
696,696,3,8,8,True
697,697,5,4,4,True
698,698,1,9,9,True
699,699,6,4,4,True
700,700,5,4,4,True
701,701,5,4,4,True
702,702,3,8,8,True
703,703,5,4,4,True
704,704,5,4,4,True
705,705,5,4,4,True
706,706,4,4,4,True
707,707,5,4,4,True
708,708,4,4,4,True
709,709,6,4,4,True
710,710,6,4,4,True
711,711,5,4,4,True
712,712,4,4,4,True
713,713,4,4,4,True
714,714,8,4,4,True
715,715,5,4,4,True
716,716,5,4,4,True
717,717,4,4,4,True
718,718,6,4,4,True
719,719,6,4,4,True
720,720,5,4,4,True
721,721,9,4,4,True
722,722,6,4,4,True
723,723,4,4,4,True
724,724,5,4,4,True
725,725,4,4,4,True
726,726,5,4,4,True
727,727,5,4,4,True
728,728,4,4,4,True
729,729,4,4,4,True
730,730,6,4,4,True
731,731,6,4,4,True
732,732,5,4,4,True
733,733,6,4,4,True
734,734,4,4,4,True
735,735,6,4,4,True
736,736,4,4,4,True
737,737,5,4,4,True
738,738,1,9,9,True
739,739,6,4,4,True
740,740,3,8,8,True
741,741,5,4,4,True
742,742,5,4,4,True
743,743,4,8,8,True
744,744,6,4,4,True
745,745,12,4,4,True
746,746,1,9,9,True
747,747,6,4,4,True
748,748,6,4,4,True
749,749,6,4,4,True
750,750,6,4,4,True
751,751,5,4,4,True
752,752,11,4,4,True
753,753,5,4,4,True
754,754,5,4,4,True
755,755,5,4,4,True
756,756,6,4,4,True
757,757,4,4,4,True
758,758,5,4,4,True
759,759,5,4,4,True
760,760,11,4,4,True
761,761,6,8,8,True
762,762,5,4,4,True
763,763,5,4,4,True
764,764,5,4,4,True
765,765,4,4,4,True
766,766,5,4,4,True
767,767,5,4,4,True
768,768,4,4,4,True
769,769,5,4,4,True
770,770,6,4,4,True
771,771,5,4,4,True
772,772,5,4,4,True
773,773,9,4,4,True
774,774,6,4,4,True
775,775,4,4,4,True
776,776,5,4,4,True
777,777,6,4,4,True
778,778,4,4,4,True
779,779,4,4,4,True
780,780,6,4,4,True
781,781,5,4,4,True
782,782,3,8,8,True
783,783,6,4,4,True
784,784,5,4,4,True
785,785,5,4,4,True
786,786,5,4,4,True
787,787,5,4,4,True
788,788,4,4,4,True
789,789,6,4,4,True
790,790,6,4,4,True
791,791,9,4,4,True
792,792,6,4,4,True
793,793,6,4,4,True
794,794,4,4,4,True
795,795,9,4,4,True
796,796,5,4,4,True
797,797,5,4,4,True
798,798,5,4,4,True
799,799,6,4,4,True
800,800,5,4,4,True
801,801,5,4,4,True
802,802,6,4,4,True
803,803,5,4,4,True
804,804,5,4,4,True
805,805,6,4,4,True
806,806,8,4,4,True
807,807,5,4,4,True
808,808,5,4,4,True
809,809,5,4,4,True
810,810,5,4,4,True
811,811,1,9,9,True
812,812,6,4,4,True
813,813,5,4,4,True
814,814,5,4,4,True
815,815,5,4,4,True
816,816,6,4,4,True
817,817,12,4,4,True
818,818,5,4,4,True
819,819,8,4,4,True
820,820,5,4,4,True
821,821,4,4,4,True
822,822,9,4,4,True
823,823,6,4,4,True
824,824,5,4,4,True
825,825,6,4,4,True
826,826,5,4,4,True
827,827,6,4,4,True
828,828,5,4,4,True
829,829,5,4,4,True
830,830,4,4,4,True
831,831,8,4,4,True
832,832,4,4,4,True
833,833,4,4,4,True
834,834,3,8,8,True
835,835,5,4,4,True
836,836,5,4,4,True
837,837,5,4,4,True
838,838,6,4,4,True
839,839,5,4,4,True
840,840,5,4,4,True
841,841,4,4,4,True
842,842,6,4,4,True
843,843,4,4,4,True
844,844,4,4,4,True
845,845,8,4,4,True
846,846,4,4,4,True
847,847,5,4,4,True
848,848,4,4,4,True
849,849,6,4,4,True
850,850,1,9,9,True
851,851,5,4,4,True
852,852,4,4,4,True
853,853,5,4,4,True
854,854,5,4,4,True
855,855,5,4,4,True
856,856,5,4,4,True
857,857,5,4,4,True
858,858,4,4,4,True
859,859,4,4,4,True
860,860,6,4,4,True
861,861,6,4,4,True
862,862,5,4,4,True
863,863,5,4,4,True
864,864,5,4,4,True
865,865,6,4,4,True
866,866,6,4,4,True
867,867,5,4,4,True
868,868,5,4,4,True
869,869,5,4,4,True
870,870,5,4,4,True
871,871,8,4,4,True
872,872,5,4,4,True
873,873,3,8,8,True
874,874,4,4,4,True
875,875,4,4,4,True
876,876,5,4,4,True
877,877,5,4,4,True
878,878,5,4,4,True
879,879,5,4,4,True
880,880,6,4,4,True
881,881,6,4,4,True
882,882,6,4,4,True
883,883,6,4,4,True
884,884,6,4,4,True
885,885,8,4,4,True
886,886,5,4,4,True
887,887,5,4,4,True
888,888,3,8,8,True
889,889,4,4,4,True
890,890,6,4,4,True
891,891,5,4,4,True
892,892,4,4,4,True
893,893,6,4,4,True
894,894,9,4,4,True
895,895,5,4,4,True
896,896,6,4,4,True
897,897,6,4,4,True
898,898,5,4,4,True
899,899,6,4,4,True
900,900,6,4,4,True
901,901,5,4,4,True
902,902,5,4,4,True
903,903,6,4,4,True
904,904,5,4,4,True
905,905,6,4,4,True
906,906,6,4,4,True
907,907,5,4,4,True
908,908,5,4,4,True
909,909,5,4,4,True
910,910,4,4,4,True
911,911,8,4,4,True
912,912,5,4,4,True
913,913,5,4,4,True
914,914,5,4,4,True
915,915,5,4,4,True
916,916,5,4,4,True
917,917,5,4,4,True
918,918,5,4,4,True
919,919,4,4,4,True
920,920,5,4,4,True
921,921,5,4,4,True
922,922,6,4,4,True
923,923,5,4,4,True
924,924,8,4,4,True
925,925,5,4,4,True
926,926,4,4,4,True
927,927,5,4,4,True
928,928,4,4,4,True
929,929,5,4,4,True
930,930,5,4,4,True
931,931,6,4,4,True
932,932,5,4,4,True
933,933,6,4,4,True
934,934,6,4,4,True
935,935,6,4,4,True
936,936,5,4,4,True
937,937,5,4,4,True
938,938,9,4,4,True
939,939,4,4,4,True
940,940,4,4,4,True
941,941,3,8,8,True
942,942,5,4,4,True
943,943,6,4,4,True
944,944,6,4,4,True
945,945,3,8,8,True
946,946,4,4,4,True
947,947,4,4,4,True
948,948,5,4,4,True
949,949,6,4,4,True
950,950,6,4,4,True
951,951,5,4,4,True
952,952,4,4,4,True
953,953,6,4,4,True
954,954,5,4,4,True
955,955,9,4,4,True
956,956,4,4,4,True
957,957,5,4,4,True
958,958,5,4,4,True
959,959,11,4,4,True
960,960,4,4,4,True
961,961,6,4,4,True
962,962,6,4,4,True
963,963,6,4,4,True
964,964,6,4,4,True
965,965,5,4,4,True
966,966,5,4,4,True
967,967,6,4,4,True
968,968,5,4,4,True
969,969,5,4,4,True
970,970,5,4,4,True
971,971,4,4,4,True
972,972,5,4,4,True
973,973,4,4,4,True
974,974,6,4,4,True
975,975,4,4,4,True
976,976,5,4,4,True
977,977,6,4,4,True
978,978,4,4,4,True
979,979,5,4,4,True
980,980,4,4,4,True
981,981,5,4,4,True
982,982,5,4,4,True
983,983,5,4,4,True
984,984,5,4,4,True
985,985,6,4,4,True
986,986,5,4,4,True
987,987,4,4,4,True
988,988,6,4,4,True
989,989,4,4,4,True
990,990,1,9,9,True
991,991,6,4,4,True
992,992,4,4,4,True
993,993,6,4,4,True
994,994,5,4,4,True
995,995,6,4,4,True
996,996,5,4,4,True
997,997,4,4,4,True
998,998,5,4,4,True
999,999,9,4,4,True
1000,1000,5,4,4,True
1001,1001,5,4,4,True
1002,1002,6,4,4,True
1003,1003,5,4,4,True
1004,1004,8,4,4,True
1005,1005,5,4,4,True
1006,1006,5,4,4,True
1007,1007,8,4,4,True
1008,1008,6,4,4,True
1009,1009,5,4,4,True
1010,1010,5,4,4,True
1011,1011,5,4,4,True
1012,1012,5,4,4,True
1013,1013,5,4,4,True
1014,1014,4,4,4,True
1015,1015,5,4,4,True
1016,1016,5,4,4,True
1017,1017,6,4,4,True
1018,1018,5,4,4,True
1019,1019,6,4,4,True
1020,1020,5,4,4,True
1021,1021,5,4,4,True
1022,1022,5,4,4,True
1023,1023,4,4,4,True
1024,1024,4,4,4,True
1025,1025,9,4,4,True
1026,1026,4,4,4,True
1027,1027,5,4,4,True
1028,1028,5,4,4,True
1029,1029,6,4,4,True
1030,1030,4,4,4,True
1031,1031,5,4,4,True
1032,1032,4,4,4,True
1033,1033,8,4,4,True
1034,1034,5,4,4,True
1035,1035,5,4,4,True
1036,1036,6,4,4,True
1037,1037,1,9,9,True
1038,1038,5,4,4,True
1039,1039,6,4,4,True
1040,1040,4,4,4,True
1041,1041,5,4,4,True
1042,1042,6,4,4,True
1043,1043,9,4,4,True
1044,1044,4,4,4,True
1045,1045,6,4,4,True
1046,1046,5,4,4,True
1047,1047,5,4,4,True
1048,1048,7,4,4,True
1049,1049,5,4,4,True
1050,1050,5,4,4,True
1051,1051,6,4,4,True
1052,1052,6,4,4,True
1053,1053,5,4,4,True
1054,1054,5,4,4,True
1055,1055,5,4,4,True
1056,1056,4,4,4,True
1057,1057,5,4,4,True
1058,1058,1,9,9,True
1059,1059,6,4,4,True
1060,1060,5,4,4,True
1061,1061,6,4,4,True
1062,1062,8,4,4,True
1063,1063,6,4,4,True
1064,1064,4,4,4,True
1065,1065,6,4,4,True
1066,1066,5,4,4,True
1067,1067,5,4,4,True
1068,1068,5,4,4,True
1069,1069,5,4,4,True
1070,1070,3,8,8,True
1071,1071,5,4,4,True
1072,1072,6,4,4,True
1073,1073,5,4,4,True
1074,1074,4,4,4,True
1075,1075,1,9,9,True
1076,1076,5,4,4,True
1077,1077,4,4,4,True
1078,1078,5,4,4,True
1079,1079,5,4,4,True
1080,1080,5,4,4,True
1081,1081,5,4,4,True
1082,1082,5,4,4,True
1083,1083,3,8,8,True
1084,1084,6,8,8,True
1085,1085,5,4,4,True
1086,1086,6,4,4,True
1087,1087,5,4,4,True
1088,1088,4,4,4,True
1089,1089,4,4,4,True
1090,1090,4,4,4,True
1091,1091,4,4,4,True
1092,1092,5,4,4,True
1093,1093,3,6,6,True
1094,1094,6,4,4,True
1095,1095,1,9,9,True
1096,1096,5,4,4,True
1097,1097,5,4,4,True
1098,1098,5,4,4,True
1099,1099,5,4,4,True
1100,1100,5,4,4,True
1101,1101,9,4,4,True
1102,1102,9,4,4,True
1103,1103,5,4,4,True
1104,1104,4,4,4,True
1105,1105,5,4,4,True
1106,1106,7,4,4,True
1107,1107,6,4,4,True
1108,1108,5,4,4,True
1109,1109,10,4,4,True
1110,1110,5,4,4,True
1111,1111,5,4,4,True
1112,1112,4,4,4,True
1113,1113,5,4,4,True
1114,1114,4,4,4,True
1115,1115,4,4,4,True
1116,1116,5,4,4,True
1117,1117,6,4,4,True
1118,1118,6,4,4,True
1119,1119,6,4,4,True
1120,1120,5,4,4,True
1121,1121,8,4,4,True
1122,1122,9,4,4,True
1123,1123,5,4,4,True
1124,1124,5,4,4,True
1125,1125,5,4,4,True
1126,1126,6,4,4,True
1127,1127,5,8,8,True
1128,1128,5,4,4,True
1129,1129,6,4,4,True
1130,1130,5,4,4,True
1131,1131,4,4,4,True
1132,1132,6,4,4,True
1133,1133,5,4,4,True
1134,1134,5,4,4,True
1135,1135,6,4,4,True
1136,1136,5,4,4,True
1137,1137,5,4,4,True
1138,1138,6,4,4,True
