experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.recombiner.type,gen.recombiner.recombination_rate
1,EvolutionaryStrategy,19,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,7,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,18,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,8,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,17,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,9,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,16,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,10,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,15,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,11,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,14,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,12,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,12,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,13,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,49,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,14,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,11,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,15,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,10,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,16,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,9,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,17,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,8,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,18,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,7,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,19,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,6,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,20,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,5,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,21,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,4,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,22,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,3,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,23,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,2,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,24,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,24,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,25,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,25,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,26,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,26,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,27,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,27,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,28,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,48,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,29,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,47,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,30,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,46,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,31,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,45,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,32,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,44,0.9797675609588623,2.441827185896389,0.5897435897435898,0.716051729260813,0.14984852157414558,0.9861833453178406,14,1,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 17 > 28 > 20 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 25 > 24 > 32 > 34,516.9183316230774,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,1,9,33,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,
